,AID,GI,GeneID,ProteinName,GeneSymbol
581,1053202,28373962,,"Chain E, Fibrin beta chain",
582,1053193,,,,
583,1053192,,,,
584,1053191,,,,
585,1053185,,,,
586,1053184,,,,
587,1053183,,,,
588,1053182,21264324,134864,trace amine-associated receptor 1,TAAR1
589,1053181,21264324,134864,trace amine-associated receptor 1,TAAR1
590,1053179,,,,
591,1053178,21264324,134864,trace amine-associated receptor 1,TAAR1
592,1053177,21264324,134864,trace amine-associated receptor 1,TAAR1
593,624071,,,,
594,1053174,,,,
595,1053173,109633019,7468,histone-lysine N-methyltransferase NSD2 isoform 1,NSD2
596,651917,,,,
597,651734,,,,
598,624449,,,,
599,624284,,,,
600,624063,,,,
601,602455,,,,
602,602241,,,,
603,624078,,,,
604,1053172,6708281,11168,"integrase, partial",PSIP1
605,1053172,6708281,11168,lens epithelium-derived growth factor p75,PSIP1
606,1053172,2853980,11168,"integrase, partial",PSIP1
607,1053172,2853980,11168,lens epithelium-derived growth factor p75,PSIP1
608,1053171,2853980,11168,"integrase, partial",PSIP1
609,1053171,2853980,11168,lens epithelium-derived growth factor p75,PSIP1
610,1053171,6708281,11168,"integrase, partial",PSIP1
611,1053171,6708281,11168,lens epithelium-derived growth factor p75,PSIP1
612,1053170,115430235,29128,E3 ubiquitin-protein ligase UHRF1 isoform 1,UHRF1
613,1053169,21595776,8932,Methyl-CpG binding domain protein 2,MBD2
614,1053167,,,,
615,1053144,,,,
616,1053143,,,,
617,1053141,,,,
618,1053140,,,,
619,1053139,,,,
620,1053134,71746704,3662741,"methionyl-tRNA synthetase, putative",Tb10.70.6470
621,1053132,71746704,3662741,"methionyl-tRNA synthetase, putative",Tb10.70.6470
622,1053130,,,,
623,1053129,28373962,,"Chain E, Fibrin beta chain",
624,1053128,28373962,,"Chain E, Fibrin beta chain",
625,1053127,,,,
626,1053126,,,,
627,1053125,,,,
628,1053124,,,,
629,1053122,,,,
630,1053121,,,,
631,1053120,,,,
632,1053119,,,,
633,1053118,,,,
634,1053117,,,,
635,1053115,,,,
636,977620,,,,
637,1035475,,,,
638,1035473,,,,
639,1035472,,,,
640,1035471,,,,
641,977617,,,,
642,977616,,,,
643,977615,,,,
644,977619,,,,
645,977618,,,,
646,977612,,,,
647,977609,,,,
648,977607,,,,
649,977606,,,,
650,977605,187960042,6401,E-selectin precursor,SELE
651,743511,,,,
652,743509,,,,
653,743507,,,,
654,743505,,,,
655,623995,89573979,3417,"isocitrate dehydrogenase 1, partial",IDH1
656,743498,,,,
657,743497,,,,
658,743496,597709771,2769,guanine nucleotide-binding protein subunit alpha-15,GNA15
659,743494,597709771,2769,guanine nucleotide-binding protein subunit alpha-15,GNA15
660,743491,21264324,134864,trace amine-associated receptor 1,TAAR1
661,743490,21264324,134864,trace amine-associated receptor 1,TAAR1
662,743484,,,,
663,743483,,,,
664,743482,,,,
665,743481,,,,
666,743480,,,,
667,743479,,,,
668,743478,,,,
669,743477,,,,
670,743473,51831776,4224,MEP1A protein,MEP1A
671,743473,51831776,4224,MEP1A protein,MEP1B
672,743473,51831776,4224,MEP1A protein,MMP9
673,743473,51831776,4224,MEP1A protein,MMP2
674,743473,51831776,4224,MEP1A protein,MMP8
675,743473,51831776,4224,MEP1A protein,MMP10
676,743473,51831776,4224,MEP1A protein,MMP13
677,743473,51831776,4224,MEP1A protein,MMP14
678,743473,51831776,4224,MEP1A protein,MMP1
679,743473,51831776,4224,matrix metalloproteinase 13 (collagenase 3),MEP1A
680,743473,51831776,4224,matrix metalloproteinase 13 (collagenase 3),MEP1B
681,743473,51831776,4224,matrix metalloproteinase 13 (collagenase 3),MMP9
682,743473,51831776,4224,matrix metalloproteinase 13 (collagenase 3),MMP2
683,743473,51831776,4224,matrix metalloproteinase 13 (collagenase 3),MMP8
684,743473,51831776,4224,matrix metalloproteinase 13 (collagenase 3),MMP10
685,743473,51831776,4224,matrix metalloproteinase 13 (collagenase 3),MMP13
686,743473,51831776,4224,matrix metalloproteinase 13 (collagenase 3),MMP14
687,743473,51831776,4224,matrix metalloproteinase 13 (collagenase 3),MMP1
688,743473,51831776,4224,matrix metalloproteinase 14 (membrane-inserted),MEP1A
689,743473,51831776,4224,matrix metalloproteinase 14 (membrane-inserted),MEP1B
690,743473,51831776,4224,matrix metalloproteinase 14 (membrane-inserted),MMP9
691,743473,51831776,4224,matrix metalloproteinase 14 (membrane-inserted),MMP2
692,743473,51831776,4224,matrix metalloproteinase 14 (membrane-inserted),MMP8
693,743473,51831776,4224,matrix metalloproteinase 14 (membrane-inserted),MMP10
694,743473,51831776,4224,matrix metalloproteinase 14 (membrane-inserted),MMP13
695,743473,51831776,4224,matrix metalloproteinase 14 (membrane-inserted),MMP14
696,743473,51831776,4224,matrix metalloproteinase 14 (membrane-inserted),MMP1
697,743473,51831776,4224,"Meprin A, beta",MEP1A
698,743473,51831776,4224,"Meprin A, beta",MEP1B
699,743473,51831776,4224,"Meprin A, beta",MMP9
700,743473,51831776,4224,"Meprin A, beta",MMP2
701,743473,51831776,4224,"Meprin A, beta",MMP8
702,743473,51831776,4224,"Meprin A, beta",MMP10
703,743473,51831776,4224,"Meprin A, beta",MMP13
704,743473,51831776,4224,"Meprin A, beta",MMP14
705,743473,51831776,4224,"Meprin A, beta",MMP1
706,743473,51831776,4224,matrix metallopeptidase 8 (neutrophil collagenase),MEP1A
707,743473,51831776,4224,matrix metallopeptidase 8 (neutrophil collagenase),MEP1B
708,743473,51831776,4224,matrix metallopeptidase 8 (neutrophil collagenase),MMP9
709,743473,51831776,4224,matrix metallopeptidase 8 (neutrophil collagenase),MMP2
710,743473,51831776,4224,matrix metallopeptidase 8 (neutrophil collagenase),MMP8
711,743473,51831776,4224,matrix metallopeptidase 8 (neutrophil collagenase),MMP10
712,743473,51831776,4224,matrix metallopeptidase 8 (neutrophil collagenase),MMP13
713,743473,51831776,4224,matrix metallopeptidase 8 (neutrophil collagenase),MMP14
714,743473,51831776,4224,matrix metallopeptidase 8 (neutrophil collagenase),MMP1
715,743473,51831776,4224,matrix metallopeptidase 10 (stromelysin 2),MEP1A
716,743473,51831776,4224,matrix metallopeptidase 10 (stromelysin 2),MEP1B
717,743473,51831776,4224,matrix metallopeptidase 10 (stromelysin 2),MMP9
718,743473,51831776,4224,matrix metallopeptidase 10 (stromelysin 2),MMP2
719,743473,51831776,4224,matrix metallopeptidase 10 (stromelysin 2),MMP8
720,743473,51831776,4224,matrix metallopeptidase 10 (stromelysin 2),MMP10
721,743473,51831776,4224,matrix metallopeptidase 10 (stromelysin 2),MMP13
722,743473,51831776,4224,matrix metallopeptidase 10 (stromelysin 2),MMP14
723,743473,51831776,4224,matrix metallopeptidase 10 (stromelysin 2),MMP1
724,743473,51831776,4224,matrix metallopeptidase 1 (interstitial collagenase),MEP1A
725,743473,51831776,4224,matrix metallopeptidase 1 (interstitial collagenase),MEP1B
726,743473,51831776,4224,matrix metallopeptidase 1 (interstitial collagenase),MMP9
727,743473,51831776,4224,matrix metallopeptidase 1 (interstitial collagenase),MMP2
728,743473,51831776,4224,matrix metallopeptidase 1 (interstitial collagenase),MMP8
729,743473,51831776,4224,matrix metallopeptidase 1 (interstitial collagenase),MMP10
730,743473,51831776,4224,matrix metallopeptidase 1 (interstitial collagenase),MMP13
731,743473,51831776,4224,matrix metallopeptidase 1 (interstitial collagenase),MMP14
732,743473,51831776,4224,matrix metallopeptidase 1 (interstitial collagenase),MMP1
733,743473,51831776,4224,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MEP1A
734,743473,51831776,4224,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MEP1B
735,743473,51831776,4224,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP9
736,743473,51831776,4224,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP2
737,743473,51831776,4224,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP8
738,743473,51831776,4224,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP10
739,743473,51831776,4224,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP13
740,743473,51831776,4224,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP14
741,743473,51831776,4224,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP1
742,743473,51831776,4224,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MEP1A
743,743473,51831776,4224,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MEP1B
744,743473,51831776,4224,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP9
745,743473,51831776,4224,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP2
746,743473,51831776,4224,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP8
747,743473,51831776,4224,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP10
748,743473,51831776,4224,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP13
749,743473,51831776,4224,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP14
750,743473,51831776,4224,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP1
751,743473,51831776,4225,MEP1A protein,MEP1A
752,743473,51831776,4225,MEP1A protein,MEP1B
753,743473,51831776,4225,MEP1A protein,MMP9
754,743473,51831776,4225,MEP1A protein,MMP2
755,743473,51831776,4225,MEP1A protein,MMP8
756,743473,51831776,4225,MEP1A protein,MMP10
757,743473,51831776,4225,MEP1A protein,MMP13
758,743473,51831776,4225,MEP1A protein,MMP14
759,743473,51831776,4225,MEP1A protein,MMP1
760,743473,51831776,4225,matrix metalloproteinase 13 (collagenase 3),MEP1A
761,743473,51831776,4225,matrix metalloproteinase 13 (collagenase 3),MEP1B
762,743473,51831776,4225,matrix metalloproteinase 13 (collagenase 3),MMP9
763,743473,51831776,4225,matrix metalloproteinase 13 (collagenase 3),MMP2
764,743473,51831776,4225,matrix metalloproteinase 13 (collagenase 3),MMP8
765,743473,51831776,4225,matrix metalloproteinase 13 (collagenase 3),MMP10
766,743473,51831776,4225,matrix metalloproteinase 13 (collagenase 3),MMP13
767,743473,51831776,4225,matrix metalloproteinase 13 (collagenase 3),MMP14
768,743473,51831776,4225,matrix metalloproteinase 13 (collagenase 3),MMP1
769,743473,51831776,4225,matrix metalloproteinase 14 (membrane-inserted),MEP1A
770,743473,51831776,4225,matrix metalloproteinase 14 (membrane-inserted),MEP1B
771,743473,51831776,4225,matrix metalloproteinase 14 (membrane-inserted),MMP9
772,743473,51831776,4225,matrix metalloproteinase 14 (membrane-inserted),MMP2
773,743473,51831776,4225,matrix metalloproteinase 14 (membrane-inserted),MMP8
774,743473,51831776,4225,matrix metalloproteinase 14 (membrane-inserted),MMP10
775,743473,51831776,4225,matrix metalloproteinase 14 (membrane-inserted),MMP13
776,743473,51831776,4225,matrix metalloproteinase 14 (membrane-inserted),MMP14
777,743473,51831776,4225,matrix metalloproteinase 14 (membrane-inserted),MMP1
778,743473,51831776,4225,"Meprin A, beta",MEP1A
779,743473,51831776,4225,"Meprin A, beta",MEP1B
780,743473,51831776,4225,"Meprin A, beta",MMP9
781,743473,51831776,4225,"Meprin A, beta",MMP2
782,743473,51831776,4225,"Meprin A, beta",MMP8
783,743473,51831776,4225,"Meprin A, beta",MMP10
784,743473,51831776,4225,"Meprin A, beta",MMP13
785,743473,51831776,4225,"Meprin A, beta",MMP14
786,743473,51831776,4225,"Meprin A, beta",MMP1
787,743473,51831776,4225,matrix metallopeptidase 8 (neutrophil collagenase),MEP1A
788,743473,51831776,4225,matrix metallopeptidase 8 (neutrophil collagenase),MEP1B
789,743473,51831776,4225,matrix metallopeptidase 8 (neutrophil collagenase),MMP9
790,743473,51831776,4225,matrix metallopeptidase 8 (neutrophil collagenase),MMP2
791,743473,51831776,4225,matrix metallopeptidase 8 (neutrophil collagenase),MMP8
792,743473,51831776,4225,matrix metallopeptidase 8 (neutrophil collagenase),MMP10
793,743473,51831776,4225,matrix metallopeptidase 8 (neutrophil collagenase),MMP13
794,743473,51831776,4225,matrix metallopeptidase 8 (neutrophil collagenase),MMP14
795,743473,51831776,4225,matrix metallopeptidase 8 (neutrophil collagenase),MMP1
796,743473,51831776,4225,matrix metallopeptidase 10 (stromelysin 2),MEP1A
797,743473,51831776,4225,matrix metallopeptidase 10 (stromelysin 2),MEP1B
798,743473,51831776,4225,matrix metallopeptidase 10 (stromelysin 2),MMP9
799,743473,51831776,4225,matrix metallopeptidase 10 (stromelysin 2),MMP2
800,743473,51831776,4225,matrix metallopeptidase 10 (stromelysin 2),MMP8
801,743473,51831776,4225,matrix metallopeptidase 10 (stromelysin 2),MMP10
802,743473,51831776,4225,matrix metallopeptidase 10 (stromelysin 2),MMP13
803,743473,51831776,4225,matrix metallopeptidase 10 (stromelysin 2),MMP14
804,743473,51831776,4225,matrix metallopeptidase 10 (stromelysin 2),MMP1
805,743473,51831776,4225,matrix metallopeptidase 1 (interstitial collagenase),MEP1A
806,743473,51831776,4225,matrix metallopeptidase 1 (interstitial collagenase),MEP1B
807,743473,51831776,4225,matrix metallopeptidase 1 (interstitial collagenase),MMP9
808,743473,51831776,4225,matrix metallopeptidase 1 (interstitial collagenase),MMP2
809,743473,51831776,4225,matrix metallopeptidase 1 (interstitial collagenase),MMP8
810,743473,51831776,4225,matrix metallopeptidase 1 (interstitial collagenase),MMP10
811,743473,51831776,4225,matrix metallopeptidase 1 (interstitial collagenase),MMP13
812,743473,51831776,4225,matrix metallopeptidase 1 (interstitial collagenase),MMP14
813,743473,51831776,4225,matrix metallopeptidase 1 (interstitial collagenase),MMP1
814,743473,51831776,4225,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MEP1A
815,743473,51831776,4225,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MEP1B
816,743473,51831776,4225,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP9
817,743473,51831776,4225,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP2
818,743473,51831776,4225,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP8
819,743473,51831776,4225,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP10
820,743473,51831776,4225,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP13
821,743473,51831776,4225,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP14
822,743473,51831776,4225,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP1
823,743473,51831776,4225,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MEP1A
824,743473,51831776,4225,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MEP1B
825,743473,51831776,4225,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP9
826,743473,51831776,4225,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP2
827,743473,51831776,4225,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP8
828,743473,51831776,4225,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP10
829,743473,51831776,4225,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP13
830,743473,51831776,4225,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP14
831,743473,51831776,4225,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP1
832,743473,51831776,4318,MEP1A protein,MEP1A
833,743473,51831776,4318,MEP1A protein,MEP1B
834,743473,51831776,4318,MEP1A protein,MMP9
835,743473,51831776,4318,MEP1A protein,MMP2
836,743473,51831776,4318,MEP1A protein,MMP8
837,743473,51831776,4318,MEP1A protein,MMP10
838,743473,51831776,4318,MEP1A protein,MMP13
839,743473,51831776,4318,MEP1A protein,MMP14
840,743473,51831776,4318,MEP1A protein,MMP1
841,743473,51831776,4318,matrix metalloproteinase 13 (collagenase 3),MEP1A
842,743473,51831776,4318,matrix metalloproteinase 13 (collagenase 3),MEP1B
843,743473,51831776,4318,matrix metalloproteinase 13 (collagenase 3),MMP9
844,743473,51831776,4318,matrix metalloproteinase 13 (collagenase 3),MMP2
845,743473,51831776,4318,matrix metalloproteinase 13 (collagenase 3),MMP8
846,743473,51831776,4318,matrix metalloproteinase 13 (collagenase 3),MMP10
847,743473,51831776,4318,matrix metalloproteinase 13 (collagenase 3),MMP13
848,743473,51831776,4318,matrix metalloproteinase 13 (collagenase 3),MMP14
849,743473,51831776,4318,matrix metalloproteinase 13 (collagenase 3),MMP1
850,743473,51831776,4318,matrix metalloproteinase 14 (membrane-inserted),MEP1A
851,743473,51831776,4318,matrix metalloproteinase 14 (membrane-inserted),MEP1B
852,743473,51831776,4318,matrix metalloproteinase 14 (membrane-inserted),MMP9
853,743473,51831776,4318,matrix metalloproteinase 14 (membrane-inserted),MMP2
854,743473,51831776,4318,matrix metalloproteinase 14 (membrane-inserted),MMP8
855,743473,51831776,4318,matrix metalloproteinase 14 (membrane-inserted),MMP10
856,743473,51831776,4318,matrix metalloproteinase 14 (membrane-inserted),MMP13
857,743473,51831776,4318,matrix metalloproteinase 14 (membrane-inserted),MMP14
858,743473,51831776,4318,matrix metalloproteinase 14 (membrane-inserted),MMP1
859,743473,51831776,4318,"Meprin A, beta",MEP1A
860,743473,51831776,4318,"Meprin A, beta",MEP1B
861,743473,51831776,4318,"Meprin A, beta",MMP9
862,743473,51831776,4318,"Meprin A, beta",MMP2
863,743473,51831776,4318,"Meprin A, beta",MMP8
864,743473,51831776,4318,"Meprin A, beta",MMP10
865,743473,51831776,4318,"Meprin A, beta",MMP13
866,743473,51831776,4318,"Meprin A, beta",MMP14
867,743473,51831776,4318,"Meprin A, beta",MMP1
868,743473,51831776,4318,matrix metallopeptidase 8 (neutrophil collagenase),MEP1A
869,743473,51831776,4318,matrix metallopeptidase 8 (neutrophil collagenase),MEP1B
870,743473,51831776,4318,matrix metallopeptidase 8 (neutrophil collagenase),MMP9
871,743473,51831776,4318,matrix metallopeptidase 8 (neutrophil collagenase),MMP2
872,743473,51831776,4318,matrix metallopeptidase 8 (neutrophil collagenase),MMP8
873,743473,51831776,4318,matrix metallopeptidase 8 (neutrophil collagenase),MMP10
874,743473,51831776,4318,matrix metallopeptidase 8 (neutrophil collagenase),MMP13
875,743473,51831776,4318,matrix metallopeptidase 8 (neutrophil collagenase),MMP14
876,743473,51831776,4318,matrix metallopeptidase 8 (neutrophil collagenase),MMP1
877,743473,51831776,4318,matrix metallopeptidase 10 (stromelysin 2),MEP1A
878,743473,51831776,4318,matrix metallopeptidase 10 (stromelysin 2),MEP1B
879,743473,51831776,4318,matrix metallopeptidase 10 (stromelysin 2),MMP9
880,743473,51831776,4318,matrix metallopeptidase 10 (stromelysin 2),MMP2
881,743473,51831776,4318,matrix metallopeptidase 10 (stromelysin 2),MMP8
882,743473,51831776,4318,matrix metallopeptidase 10 (stromelysin 2),MMP10
883,743473,51831776,4318,matrix metallopeptidase 10 (stromelysin 2),MMP13
884,743473,51831776,4318,matrix metallopeptidase 10 (stromelysin 2),MMP14
